,0,1,2,3,4,5,6,7,8,9,10,11,12
7,Ahmednagar,38,2,-,,-,-,-,-,-,-,62   ,22/03/2011
8,Ahmednagar,39,1,21,-1,50,15,0,10,2,2,62   ,22/04/2011
8,Ahmednagar,-,-,23,-,65,17,0,10,-12,2,62   ,22/05/2011
9,Ahmednagar,33,0,23,1,65,-10,0,0,-75,2,62   ,22/06/2011
9,Ahmednagar,28,-1,22,0,90,10,0,16,-155,3,62   ,22/07/2011
9,Ahmednagar,31,2,-,,-,-,-,-,-,-,62   ,22/08/2011
8,Ahmednagar,31,1,19,-1,85,5,0,128,-274,14,62   ,22/09/2011
7,Ahmednagar,33,4,10,-4,95,39,0,19,-81,164,62   ,22/11/2011
7,Ahmednagar,30,1,8,-4,85,28,0,19,-99,16,62   ,22/12/2011
9,Ahmednagar,31,-2,15,0,75,33,0,0,-2,0,62   ,23/02/2011
9,Ahmednagar,37,1,17,-2,55,22,0,0,-2,1,62   ,23/03/2011
9,Ahmednagar,33,-5,22,0,65,30,0,10,2,2,62   ,23/04/2011
9,Ahmednagar,38,-1,22,-1,65,17,0,10,-14,2,62   ,23/05/2011
8,Ahmednagar,33,0,23,1,65,-10,0,0,-78,2,62   ,23/06/2011
9,Ahmednagar,27,-2,22,0,85,5,0,16,-157,3,62   ,23/07/2011
9,Ahmednagar,31,2,22,1,85,5,0,26,-247,4,62   ,23/08/2011
9,Ahmednagar,-,-,20,-,85,6,0,128,-289,14,62   ,23/09/2011
9,Ahmednagar,34,3,15,-3,65,0,0,19,-51,16,62   ,23/10/2011
9,Ahmednagar,32,3,10,-4,80,24,0,19,-83,16,62   ,23/11/2011
8,Ahmednagar,31,2,9,-3,85,28,0,19,-99,16,62   ,23/12/2011
9,Ahmednagar,33,3,-,,35,2,0,0,-2,0.0,62   ,24/01/2011
9,Ahmednagar,32,-1,16,1,90,48,6,0,4,0,62   ,24/02/2011
9,Ahmednagar,37,1,17,-2,55,22,0,0,-2,1,62   ,24/03/2011
9,Ahmednagar,37,-1,21,-1,55,20,0,10,2,2,62   ,24/04/2011
9,Ahmednagar,38,-1,23,0,60,12,0,10,-16,2,62   ,24/05/2011
9,Ahmednagar,33,0,23,1,70,-5,0,0,-82,2,62   ,24/06/2011
9,Ahmednagar,30,1,-,,-,-,-,-,-,-,62   ,24/07/2011
9,Ahmednagar,31,2,21,0,90,10,3,29,-246,5,62   ,24/08/2011
8,Ahmednagar,30,0,20,0,85,6,0,128,-294,14,62   ,24/09/2011
9,Ahmednagar,33,2,13,-5,70,5,0,19,-53,16,62   ,24/10/2011
8,Ahmednagar,31,2,11,-3,90,34,0,19,-84,16,62   ,24/11/2011
9,Ahmednagar,33,3,10,-3,90,-,0,0,0,0,62   ,25/01/2011
9,Ahmednagar,31,-2,13,-2,95,55,0,1,4,1,62   ,25/02/2011
9,Ahmednagar,34,-2,17,-2,48,15,0,0,-2,1,62   ,25/03/2011
9,Ahmednagar,38,0,21,-1,65,30,0,10,1,2,62   ,25/04/2011
8,Ahmednagar,39,0,23,0,65,17,0,10,-17,2,62   ,25/05/2011
8,Ahmednagar,29,-4,23,1,90,13,4,4,-85,2,62   ,25/06/2011
9,Ahmednagar,-,-,24,-,85,5,1,17,-166,3,62   ,25/07/2011
9,Ahmednagar,29,0,-,,-,-,-,-,-,-,62   ,25/08/2011
9,Ahmednagar,31,1,19,-1,85,6,0,128,-299,14,62   ,25/09/2011
9,Ahmednagar,33,2,12,-6,65,0,0,19,-57,16,62   ,25/10/2011
9,Ahmednagar,31,2,13,-1,95.0,39,0,19,-84,16,62   ,25/11/2011
9,Ahmednagar,32,2,10,-3,100,49,0,-,-,-,62   ,26/01/2011
