,0,1,2,3,4,5,6,7,8,9,10,11,12
25,Brahmapuri,-,-,25,-,85,3,11,-,-,-,139  ,29/08/2011
26,Brahmapuri,34,3,24,1,70,-14,0,-,-,-,139  ,29/09/2011
26,Brahmapuri,-,-,19,-,70,-7,0,-,-,-,139  ,29/10/2011
26,Brahmapuri,-,-,19,-,55,-17,0,-,-,-,139  ,29/11/2011
26,Brahmapuri,-,-,12,-,50,-24,0,-,-,-,139  ,29/12/2011
27,Brahmapuri,-,-,17,-,82,12,0,-,-,-,139  ,30/01/2011
27,Brahmapuri,-,-,21,0,75,24,0,-,-,-,139  ,30/03/2011
27,Brahmapuri,-,-,27,-,47,0,0,-,-,-,139  ,30/04/2011
24,Brahmapuri,43,6,31,5,35,23,0,-,-,-,139  ,30/05/2011
27,Brahmapuri,29,-4,25,0,75,-4,1,-,-,-,139  ,30/06/2011
27,Brahmapuri,33,4,-,,-,-,-,-,-,-,139  ,30/07/2011
26,Brahmapuri,31,1,25,2,85,3,2,-,-,-,139  ,30/08/2011
26,Brahmapuri,34,-,-,-,-,-,-,-,-,-,139  ,30/09/2011
26,Brahmapuri,33,2,18,-1,65,-12,0,-,-,-,139  ,30/10/2011
26,Brahmapuri,33,4,17,2,60,-12,0,-,-,-,139  ,30/11/2011
24,Brahmapuri,32,4,16,3,47,-27,0,-,-,-,139  ,30/12/2011
27,Brahmapuri,39,2,-,,-,-,-,-,-,-,139  ,31/03/2011
26,Brahmapuri,45,5,31,4,37,-19,0,-,-,-,139  ,31/05/2011
26,Brahmapuri,33,4,26,3,80,-10,0,-,-,-,139  ,31/07/2011
26,Brahmapuri,-,-,-,-,-,-,-,-,-,-,139  ,31/08/2011
26,Brahmapuri,33,2,18,-1,60,-17,0,1,-,110,139  ,31/10/2011
24,Brahmapuri,33,5,21,8,70,-4,0,-,-,-,139  ,31/12/2011
25,Brahmapuri,32,4,-,,-,-,-,-,-,-,139  ,01/01/2012
26,Brahmapuri,28,-2,17,3,80,12,0,0,-13,0,139  ,01/02/2012
27,Brahmapuri,35,2,16,0,37,-23,0,0,0,0,139  ,01/03/2012
27,Brahmapuri,40,1,23,0,50,4,0,0,-19,0,139  ,01/04/2012
25,Brahmapuri,-,-,29,-,53,14,0,2,-3,TR,139  ,01/05/2012
26,Brahmapuri,48,6,24,-4,40,-9,0,0,-1,0,139  ,01/06/2012
26,Brahmapuri,-,-,27,3,65,-15,0,115,-73,4,139  ,01/07/2012
26,Brahmapuri,25,-6,22,-1,90,5,43,673,133,71,139  ,01/08/2012
27,Brahmapuri,34,4,26,3,90,3,2,1561,573,195,139  ,01/09/2012
26,Brahmapuri,35,2,25,2,85,2,0,1645,-,168.0,139  ,01/10/2012
27,Brahmapuri,-,-,19,-,66,-9,0,29,-,171.0,139  ,01/11/2012
26,Brahmapuri,32,3,19,5,72,-3,0,88,-,177,139  ,01/12/2012
26,Brahmapuri,26,-2,21,7,70,-4,0,0,-1,0,139  ,02/01/2012
26,Brahmapuri,27,-3,13,-1,60,-8,0,0,-13,0,139  ,02/02/2012
25,Brahmapuri,41,2,24,1,53,7,0,0,-20,0.0,139  ,02/04/2012
26,Brahmapuri,-,-,27,-,47,8,0,2,-31,0,139  ,02/05/2012
27,Brahmapuri,-,-,33,-,47,-2,0,0,-3,TR,139  ,02/06/2012
